106,,,,,回龙圩镇,3,850600,3470030
200,,,,,松柏瑶族乡,3,-500200,1097200
201,,,,,黄甲岭乡,3,809650,-464900
202,,,,,千家峒瑶族乡,3,1649364,-938090
203,,,,,兰溪瑶族乡,3,-2649634,-1503770
204,,,,,源口瑶族乡,3,-999630,-909280
431126,,湖南省,永州市,宁远县,,2,6701188,9140206
100,,,,,舜陵镇,3,-860838,-485576
101,,,,,天堂镇,3,-342341,-523910
102,,,,,水市镇,3,-985529,77080
103,,,,,湾井镇,3,242400,1084550
104,,,,,冷水镇,3,758790,315940
105,,,,,太平镇,3,1132790,857680
106,,,,,禾亭镇,3,39849,-1048470
107,,,,,仁和镇,3,141731,-553860
108,,,,,中和镇,3,241070,-1044980
109,,,,,柏家坪镇,3,1325470,1253310
110,,,,,清水桥镇,3,418150,-316280
111,,,,,鲤溪镇,3,254890,1145060
200,,,,,九疑山瑶族乡,3,-5454200,-847650
201,,,,,保安乡,3,3692789,1039780
202,,,,,荒塘瑶族乡,3,2511361,-41800
203,,,,,棉花坪瑶族乡,3,-2530310,-1281170
204,,,,,桐木漯瑶族乡,3,2075790,-9240
431127,,湖南省,永州市,蓝山县,,2,-6216149,2284128
100,,,,,塔峰镇,3,660588,167542
101,,,,,竹管寺镇,3,527311,-159620
102,,,,,毛俊镇,3,-746270,1180870
103,,,,,楠市镇,3,1458490,-1363130
104,,,,,所城镇,3,-2410520,-56790
105,,,,,新圩镇,3,1521240,2378360
200,,,,,汇源瑶族乡,3,-420930,-2955800
201,,,,,犁头瑶族乡,3,424520,2950
202,,,,,浆洞瑶族乡,3,-1603440,1695960
203,,,,,紫良瑶族乡,3,-299251,-1649260
204,,,,,大桥瑶族乡,3,-1137219,201310
205,,,,,荆竹瑶族乡,3,7937,-1358450
206,,,,,祠堂圩乡,3,4059513,1201510
207,,,,,土市乡,3,58070,1943990
208,,,,,太平圩乡,3,-516261,388820
400,,,,,蓝山荆竹林场,3,-3741665,-2232380
401,,,,,蓝山浆洞林场,3,1583766,1492980
403,,,,,蓝山原种场,3,-1583766,-1492980
404,,,,,蓝山黄毛岭茶场,3,2555470,1272050
431128,,湖南省,永州市,新田县,,2,5347975,-329754
100,,,,,龙泉镇,3,194910,50324
101,,,,,金陵镇,3,1059390,696420
102,,,,,骥村镇,3,-517529,-1289850
103,,,,,枧头镇,3,-1477110,-200780
104,,,,,新圩镇,3,-64580,1315430
105,,,,,石羊镇,3,-543740,-334360
106,,,,,新隆镇,3,354009,1240620
200,,,,,莲花乡,3,1582341,-892140
201,,,,,冷水井乡,3,-45040,-1521610
202,,,,,门楼下瑶族乡,3,880280,860680
203,,,,,茂家乡,3,-1916830,-25570
204,,,,,毛里乡,3,186060,-509050
206,,,,,金盆圩乡,3,-1393040,434200
207,,,,,三井乡,3,755770,174870
208,,,,,陶岭乡,3,-509620,1145600
209,,,,,高山乡,3,445230,-26790
210,,,,,知市坪乡,3,797239,41370
211,,,,,大坪塘乡,3,-5959,-323990
431129,,湖南省,永州市,江华瑶族自治县,,2,-8828997,-4993366
100,,,,,沱江镇,3,2030524,-2161745
101,,,,,桥头铺镇,3,963573,-484699
102,,,,,东田镇,3,-1359690,1241660
103,,,,,大路铺镇,3,-850170,-1230230
104,,,,,白芒营镇,3,-1179880,-219020
105,,,,,涛圩镇,3,-1142530,-75930
106,,,,,河路口镇,3,-1114650,-163210
107,,,,,小圩镇,3,2303110,2234420
108,,,,,大圩镇,3,-750210,-90200
109,,,,,水口镇,3,1130090,915690
110,,,,,码市镇,3,-649930,2379220
200,,,,,界牌乡,3,3713710,-4086940
201,,,,,桥市乡,3,-2327270,-276230
202,,,,,大石桥乡,3,-1851981,-845150
203,,,,,清塘壮族乡,3,1070021,2128860
204,,,,,两岔河乡,3,-1533080,-854840
205,,,,,务江乡,3,3182310,203530
206,,,,,花江乡,3,-862110,482760
207,,,,,湘江乡,3,112564,1331750
208,,,,,贝江乡,3,-820774,203040
209,,,,,未竹口乡,3,-1235840,-407890
210,,,,,大锡乡,3,-672700,1107070
400,,,,,江华林业采育场,3,1835834,-1217470
4312,,湖南省,怀化市,,,1,25579964,-18296831
431201,,湖南省,怀化市,市辖区,,2,0,0
431202,,湖南省,怀化市,鹤城区,,2,798400,-430360
001,,,,,城中街道,3,-701118,152651
002,,,,,城北街道,3,169779,107460
003,,,,,红星街道,3,-158659,122710
004,,,,,迎丰街道,3,15810,93340
005,,,,,坨院街道,3,220600,288570
006,,,,,河西街道,3,-352431,-669230
007,,,,,城南街道,3,-34020,324480
101,,,,,黄金坳镇,3,1105050,-263880
201,,,,,盈口乡,3,-988779,96320
202,,,,,杨村乡,3,-116480,505440
203,,,,,石门乡,3,435619,84890
204,,,,,贺家田乡,3,872691,-1731190
205,,,,,凉亭坳乡,3,679070,768820
206,,,,,芦坪乡,3,-581120,719000
400,,,,,黄岩旅游度假区,3,-1351106,-342600
431221,,湖南省,怀化市,中方县,,2,-324237,1596929
100,,,,,中方镇,3,-610357,-1726339
101,,,,,牌楼镇,3,-1088251,-334640
102,,,,,泸阳镇,3,2700431,1850360
103,,,,,花桥镇,3,867420,512910
104,,,,,铜湾镇,3,-1107541,1349390
105,,,,,桐木镇,3,-2683569,-4200290
106,,,,,铁坡镇,3,1429570,5206580
107,,,,,新建镇,3,579299,-2015100
108,,,,,接龙镇,3,1821345,-384710
109,,,,,铜鼎镇,3,-589450,1787060
110,,,,,新路河镇,3,-1600284,-546430
200,,,,,炉亭坳乡,3,-1165250,-2852900
201,,,,,下坪乡,3,2482140,1475250
202,,,,,聂家村乡,3,529620,-478270
203,,,,,龙场乡,3,-2214776,-1416250
206,,,,,袁家乡,3,526046,2799390
207,,,,,蒋家乡,3,-625790,-373080
209,,,,,丁家乡,3,1344080,1515650
211,,,,,锦溪乡,3,-913910,717000
212,,,,,活水乡,3,-343020,326720
213,,,,,石宝乡,3,387760,-1236550
214,,,,,蒿吉坪瑶族乡,3,992680,1270300
431222,,湖南省,怀化市,沅陵县,,2,9799140,1569807
102,,,,,麻溪铺镇,3,-2539410,-2550787
105,,,,,五强溪镇,3,4571709,6767820
109,,,,,沅陵镇,3,-3073669,-6332770
110,,,,,明溪口镇,3,1751119,-499460
111,,,,,凉水井镇,3,-2011647,1233597
112,,,,,七甲坪镇,3,4533927,3854073
113,,,,,筲箕湾镇,3,-6541410,-5576160
114,,,,,官庄镇,3,3017350,6234260
223,,,,,杜家坪乡,3,-1107999,-1186270
224,,,,,楠木铺乡,3,974320,-685000
229,,,,,深溪口乡,3,569009,-2854660
230,,,,,肖家桥乡,3,412590,2211900
234,,,,,火场土家族乡,3,3108920,-1197050
238,,,,,陈家滩乡,3,-2533740,1984370
239,,,,,清浪乡,3,744390,502970
245,,,,,借母溪乡,3,128230,-3621680
247,,,,,荔溪乡,3,-5294140,301440
248,,,,,大合坪乡,3,5599110,1654300
249,,,,,太常乡,3,-3460479,-2464160
250,,,,,马底驿乡,3,259010,2691950
251,,,,,北溶乡,3,1741469,-848070
253,,,,,盘古乡,3,-1855247,-1636154
431223,,湖南省,怀化市,辰溪县,,2,-5590934,-1812950
100,,,,,辰阳镇,3,1044101,-372036
101,,,,,孝坪镇,3,733410,260180
102,,,,,田湾镇,3,230911,209410
103,,,,,火马冲镇,3,-2218221,44490
104,,,,,黄溪口镇,3,-1643630,1542210
105,,,,,潭湾镇,3,2549811,-2331050
106,,,,,安坪镇,3,-983540,-310140
107,,,,,寺前镇,3,-327510,823980
200,,,,,船溪乡,3,3326380,422730
201,,,,,城郊乡,3,-1622680,-489680
202,,,,,板桥乡,3,1115369,24500
204,,,,,长田湾乡,3,-3440710,559860
205,,,,,小龙门乡,3,258540,-941890
206,,,,,后塘瑶族乡,3,-290990,2936800
207,,,,,苏木溪瑶族乡,3,-542020,330510
208,,,,,罗子山瑶族乡,3,-464139,-579000
209,,,,,上蒲溪瑶族乡,3,-693300,-265540
210,,,,,仙人湾瑶族乡,3,1515630,-700690
211,,,,,龙头庵乡,3,-855340,163460
212,,,,,锦滨乡,3,3276159,-1704340
213,,,,,石碧乡,3,-686939,148700
214,,,,,桥头乡,3,159010,-819720
215,,,,,大水田乡,3,-1607300,-1397150
216,,,,,桥头溪乡,3,-143870,910250
217,,,,,石马湾乡,3,1142000,680210
218,,,,,龙泉岩乡,3,-545361,-656480
219,,,,,修溪乡,3,1466830,2237270
220,,,,,伍家湾乡,3,256421,958100
221,,,,,柿溪乡,3,-550710,-883600
222,,,,,谭家场乡,3,613299,1531350
431224,,湖南省,怀化市,溆浦县,,2,-2162512,1867851
100,,,,,卢峰镇,3,1181293,-519601
101,,,,,江口镇,3,-423630,-2013210
102,,,,,低庄镇,3,2044000,3463770
103,,,,,桥江镇,3,-1335581,-530490
104,,,,,龙潭镇,3,-5235469,-1408340
105,,,,,均坪镇,3,5967560,-10510
106,,,,,观音阁镇,3,-148870,910450
107,,,,,双井镇,3,261810,480430
108,,,,,水东镇,3,-1742826,-443550
109,,,,,两丫坪镇,3,-1374634,370570
110,,,,,黄茅园镇,3,-3049541,-1980900
111,,,,,祖市殿镇,3,6336291,2842130
112,,,,,葛竹坪镇,3,-5448450,-1627990
113,,,,,谭家湾镇,3,6287210,1516690
200,,,,,洑水湾乡,3,-2544590,-3812950
201,,,,,小江口乡,3,119020,840010
202,,,,,思蒙乡,3,-497860,683370
203,,,,,木溪乡,3,2622840,708090
204,,,,,舒溶溪乡,3,-1361081,-894790
205,,,,,仲夏乡,3,-872699,594070
207,,,,,水隘乡,3,2994540,2304370
208,,,,,让家溪乡,3,659730,-464790
209,,,,,大渭溪乡,3,-788040,-979010
210,,,,,岩家垅乡,3,-1351330,757590
212,,,,,水田庄乡,3,250160,974140
213,,,,,油洋乡,3,-990341,-425220
214,,,,,新田乡,3,-683380,-386950
215,,,,,岗东乡,3,405360,957670
216,,,,,两江乡,3,397960,196140
217,,,,,善溪乡,3,761751,925140
218,,,,,桐木溪乡,3,-2232080,-3266760
219,,,,,小横垅乡,3,-2067030,-951670
220,,,,,统溪河乡,3,1416650,372100
221,,,,,龙王江乡,3,163650,631050
222,,,,,陶金坪乡,3,669669,754940
223,,,,,中都乡,3,-1095660,605090
224,,,,,沿溪乡,3,-672219,8120
225,,,,,九溪江乡,3,24190,-1460510
226,,,,,北斗溪乡,3,-769080,-335430
227,,,,,横板桥乡,3,-1949140,-552900
228,,,,,温水乡,3,-135970,381730
229,,,,,大华乡,3,560270,394900
230,,,,,龙庄湾乡,3,243730,568140
431225,,湖南省,怀化市,会同县,,2,-5437219,-8715958
100,,,,,林城镇,3,-373401,-703432
101,,,,,坪村镇,3,818169,220490
102,,,,,堡子镇,3,305701,391790
103,,,,,团河镇,3,-1128111,1624510
104,,,,,若水镇,3,1296380,312850
105,,,,,朗江镇,3,-495390,-3611380
106,,,,,广坪镇,3,-1653110,120950
107,,,,,马鞍镇,3,2671831,1182910
200,,,,,沙溪乡,3,-2766177,1801460
201,,,,,金子岩侗族苗族乡,3,-592473,819630
202,,,,,王家坪乡,3,1153680,-98370
203,,,,,长寨乡,3,538150,514730
204,,,,,高椅乡,3,666440,-271300
205,,,,,黄茅乡,3,1204250,-362270
206,,,,,肖家乡,3,336030,-607690
207,,,,,金龙乡,3,-1001190,-868060
209,,,,,宝田侗族苗族乡,3,121650,-1633050
210,,,,,漠滨侗族苗族乡,3,426989,-1065500
211,,,,,蒲稳侗族苗族乡,3,-1089600,-35270
212,,,,,青朗侗族苗族乡,3,-441779,667200
213,,,,,炮团侗族苗族乡,3,-307120,-971420
214,,,,,地灵乡,3,-1544721,683910
215,,,,,连山乡,3,749051,1093210
216,,,,,岩头乡,3,358110,504310
217,,,,,洒溪乡,3,968400,678170
431226,,湖南省,怀化市,麻阳苗族自治县,,2,8530503,-737670
101,,,,,锦和镇,3,-714243,-1422780
102,,,,,江口墟镇,3,-235366,1109290
103,,,,,岩门镇,3,1650856,259810
104,,,,,兰里镇,3,288040,1767700
105,,,,,吕家坪镇,3,247019,848540
106,,,,,高村镇,3,-469530,-2081480
200,,,,,郭公坪乡,3,-1293600,-3352240
201,,,,,长潭乡,3,49460,1564490
202,,,,,拖冲乡,3,-1148579,-868550
203,,,,,尧市乡,3,257929,8800
204,,,,,文昌阁乡,3,203761,591830
205,,,,,大桥江乡,3,94840,855010
206,,,,,舒家村乡,3,545499,114650
207,,,,,隆家堡乡,3,392430,787970
208,,,,,谭家寨乡,3,401541,-772740
209,,,,,石羊哨乡,3,955270,-382800
210,,,,,板栗树乡,3,805759,1182400
211,,,,,谷达坡乡,3,-647009,324270
212,,,,,兰村乡,3,-1164060,210880
213,,,,,栗坪乡,3,968500,105120
214,,,,,绿溪口乡,3,-360740,71170
215,,,,,和坪溪乡,3,-138120,910670
216,,,,,黄桑乡,3,470040,760290
431227,,湖南省,怀化市,新晃侗族自治县,,2,-6721141,-8980024
100,,,,,新晃镇,3,1376381,547464
101,,,,,波洲镇,3,158000,1176040
102,,,,,兴隆镇,3,-308240,-1110670
103,,,,,鱼市镇,3,-221900,-917030
104,,,,,凉伞镇,3,-2381750,-1372600
105,,,,,扶罗镇,3,977540,1949770
106,,,,,中寨镇,3,107319,1223390
200,,,,,步头降苗族乡,3,1000201,1005970
201,,,,,洞坪乡,3,275550,-650210
202,,,,,大湾罗乡,3,400580,-1255550
203,,,,,方家屯乡,3,33610,-74360
204,,,,,晏家乡,3,-1165680,-607750
205,,,,,林冲乡,3,318420,-855590
206,,,,,天堂乡,3,-960790,-123170
207,,,,,黄雷乡,3,-19771,-629160
208,,,,,凳寨乡,3,-1473319,-503130
209,,,,,茶坪乡,3,406290,-217120
210,,,,,新寨乡,3,643460,1882250
211,,,,,贡溪乡,3,-237981,1085430
212,,,,,李树乡,3,1128231,74610
213,,,,,禾滩乡,3,489039,512100
214,,,,,碧朗乡,3,-991120,1306030
215,,,,,米贝苗族乡,3,218231,174550
431228,,湖南省,怀化市,芷江侗族自治县,,2,1497286,2231790
100,,,,,芷江镇,3,901654,888620
101,,,,,罗旧镇,3,650750,1095880
102,,,,,新店坪镇,3,-761321,-3994310
103,,,,,碧涌镇,3,-2539040,1147460
104,,,,,公坪镇,3,3665831,3390480
201,,,,,牛牯坪乡,3,522910,-1408810
202,,,,,艾头坪乡,3,-951960,360820
203,,,,,岩桥乡,3,-474370,106680
204,,,,,水宽乡,3,-256050,670810
206,,,,,木叶溪乡,3,467409,-2452880
207,,,,,五郎溪乡,3,849361,324210
208,,,,,麻缨塘乡,3,-1551990,384150
209,,,,,竹坪铺乡,3,224490,-190790
210,,,,,土桥乡,3,-324940,-1005080
211,,,,,上坪乡,3,250420,-1745170
212,,,,,大树坳乡,3,835460,1001760
213,,,,,大洪山乡,3,-1434591,-546080
214,,,,,杨公庙乡,3,72601,1210930
215,,,,,梨溪口乡,3,-740200,-160730
216,,,,,洞下场乡,3,4910,327530
217,,,,,罗岩乡,3,-857280,-845970
218,,,,,板山乡,3,-581570,-129140
219,,,,,大垅乡,3,-487581,636000
220,,,,,禾梨坳乡,3,1437750,1571570
221,,,,,冷水溪乡,3,-482499,-535970
222,,,,,楠木坪乡,3,1041280,241510
223,,,,,晓坪乡,3,490699,443760
224,,,,,罗卜田乡,3,-274889,803060
431229,,湖南省,怀化市,靖州苗族侗族自治县,,2,-7967119,-1540155
100,,,,,渠阳镇,3,478778,852775
101,,,,,甘棠镇,3,1395111,746930
102,,,,,大堡子镇,3,-179511,-3118970
103,,,,,坳上镇,3,-397689,1431220
104,,,,,新厂镇,3,-2983490,-1355320
105,,,,,平茶镇,3,-128601,-918170
200,,,,,太阳坪乡,3,3691299,3457910
201,,,,,三锹乡,3,-1076901,-2764080
202,,,,,文溪乡,3,471173,4100080
203,,,,,寨牙乡,3,-1275451,-187220
204,,,,,横江桥乡,3,-405039,-2197930
205,,,,,铺口乡,3,546190,-327690
206,,,,,藕团乡,3,-1290350,-1409600
431230,,湖南省,怀化市,通道侗族自治县,,2,-2379406,2888302
100,,,,,双江镇,3,-166978,543790
101,,,,,县溪镇,3,1625154,-1522532
102,,,,,播阳镇,3,-1250290,-1030810
103,,,,,临口镇,3,500019,3404290
104,,,,,牙屯堡镇,3,-1114169,-2434170
105,,,,,菁芜洲镇,3,1316770,1140300
106,,,,,溪口镇,3,1261570,1126860
107,,,,,陇城镇,3,-3790256,-788180
200,,,,,江口乡,3,3389156,-1086020
203,,,,,大高坪苗族乡,3,-2051144,-979430
204,,,,,独坡乡,3,-676329,-145540
209,,,,,杉木桥乡,3,3672773,3472170
210,,,,,木脚乡,3,-1544521,177220
211,,,,,下乡乡,3,-813510,-768110
212,,,,,马龙乡,3,-1099339,-317460
214,,,,,传素瑶族乡,3,-303160,318680
215,,,,,黄土乡,3,380050,-1130330
216,,,,,坪坦乡,3,-732100,-63730
218,,,,,坪阳乡,3,-853170,683930
219,,,,,甘溪乡,3,-336000,-463170
431281,,湖南省,怀化市,洪江市,,2,13205699,2903256
001,,,,,河滨路街道,3,-1219439,-213616
002,,,,,沅江路街道,3,32900,-68330
003,,,,,新街街道,3,-58312,7128
004,,,,,高坡街街道,3,23522,-32948
101,,,,,黔城镇,3,793019,-1832860
102,,,,,安江镇,3,1232661,3303900
103,,,,,托口镇,3,-1946300,-5111600
104,,,,,雪峰镇,3,2115890,6568170
105,,,,,双溪镇,3,-916870,-4249500
106,,,,,江市镇,3,-1176120,-1240930
107,,,,,沅河镇,3,712560,-746090
108,,,,,塘湾镇,3,697860,7802410
200,,,,,硖州乡,3,497059,-3000820
201,,,,,龙田乡,3,-63679,-328970
202,,,,,岔头乡,3,525550,472770
203,,,,,茅渡乡,3,-417560,-195740
204,,,,,大崇乡,3,-421450,509210
205,,,,,熟坪乡,3,-818491,-285310
206,,,,,铁山乡,3,784411,1464720
207,,,,,群峰乡,3,988670,107390
208,,,,,湾溪乡,3,347280,840910
209,,,,,洗马乡,3,-936900,568920
211,,,,,沙湾乡,3,-1145920,-3998430
212,,,,,深渡苗族乡,3,-676481,265490
213,,,,,龙船塘瑶族乡,3,-179930,568860
214,,,,,太平乡,3,1293361,-788390
215,,,,,土溪乡,3,-214971,-984430
216,,,,,红岩乡,3,163000,-1396950
217,,,,,岩垅乡,3,-141630,-638930
218,,,,,横岩乡,3,-823029,1481350
219,,,,,常青乡,3,-369520,808630
220,,,,,桂花园乡,3,91400,173430
4313,,湖南省,娄底市,,,1,6196818,19825364
431301,,湖南省,娄底市,市辖区,,2,0,0
431302,,湖南省,娄底市,娄星区,,2,497401,103266
001,,,,,乐坪街道,3,-569949,122390
002,,,,,花山街道,3,147824,-283680
003,,,,,黄泥塘街道,3,107156,-9060
005,,,,,大科街道,3,-336261,191520
006,,,,,涟滨街道办事处,3,471215,-125050
007,,,,,大埠桥街道办事处,3,-146790,869220
100,,,,,杉山镇,3,687606,-626170
101,,,,,万宝镇,3,-1674280,-135980
103,,,,,茶园镇,3,-59890,386620
104,,,,,石井镇,3,1166019,-1221800
202,,,,,百亩乡,3,-553889,252960
203,,,,,小碧乡,3,1402990,432170
204,,,,,双江乡,3,429790,-33070
431321,,湖南省,娄底市,双峰县,,2,-4301101,2061119
100,,,,,永丰镇,3,-64929,36311
101,,,,,荷叶镇,3,-417120,2462250
102,,,,,井字镇,3,560870,-215960
103,,,,,梓门桥镇,3,469949,-1856130
104,,,,,杏子铺镇,3,1013710,64970
105,,,,,走马街镇,3,-1059639,-1284130
106,,,,,蛇形山镇,3,783300,-312900
107,,,,,洪山殿镇,3,-156191,-646550
108,,,,,甘棠镇,3,-1412729,-460210
109,,,,,三塘铺镇,3,-376851,218880
110,,,,,青树坪镇,3,-99139,304420
111,,,,,花门镇,3,-980690,708880
112,,,,,锁石镇,3,345729,169370
200,,,,,石牛乡,3,571350,1238520
201,,,,,沙塘乡,3,961751,958880
202,,,,,印塘乡,3,-390121,-1940960
400,,,,,经济开发区,3,303812,457756
431322,,湖南省,娄底市,新化县,,2,4171339,-9573484
100,,,,,上梅镇,3,-1369780,746258
101,,,,,石冲口镇,3,-922640,341760
102,,,,,洋溪镇,3,119699,-1502040
103,,,,,槎溪镇,3,-236690,-359240
104,,,,,水车镇,3,375971,-1555360
105,,,,,文田镇,3,469500,313190
106,,,,,奉家镇,3,680879,-1640000
107,,,,,炉观镇,3,-271490,3271040
108,,,,,游家镇,3,312971,771630
109,,,,,西河镇,3,279929,-836620
110,,,,,孟公镇,3,743270,-100720
111,,,,,琅塘镇,3,627651,-589450
112,,,,,白溪镇,3,566830,1888900
113,,,,,圳上镇,3,733229,729670
114,,,,,吉庆镇,3,-1372680,625690
115,,,,,温塘镇,3,-800829,741860
116,,,,,田坪镇,3,481649,712840
117,,,,,桑梓镇,3,-1903269,-2095370
118,,,,,曹家镇,3,895549,-264460
200,,,,,科头乡,3,-1411920,-788890
201,,,,,维山乡,3,-667279,302250
202,,,,,天门乡,3,2470950,-2829470
203,,,,,荣华乡,3,1908470,1644250
204,,,,,金凤乡,3,-904570,-1463020
205,,,,,油溪乡,3,-19050,2592550
206,,,,,坐石乡,3,-332110,1801940
450,,,,,上渡办事处,3,-1935786,-1552610
500,,,,,大熊山国有林场,3,4581810,-194580
501,,,,,古台山国有林场,3,-3989120,-2315920
431381,,湖南省,娄底市,冷水江市,,2,-1109979,3969254
001,,,,,冷水江街道,3,62365,-282204
002,,,,,锡矿山街道,3,555464,359020
003,,,,,沙塘湾街道,3,-1250604,54480
004,,,,,布溪街道,3,605270,-472950
100,,,,,禾青镇,3,-686431,49050
101,,,,,岩口镇,3,363090,1176380
102,,,,,渣渡镇,3,754375,219140
103,,,,,铎山镇,3,-543214,190790
104,,,,,毛易镇,3,-151450,-1135150
105,,,,,三尖镇,3,-1112990,-1289280
106,,,,,金竹山镇,3,807230,1317030
200,,,,,潘桥乡,3,142210,-636630
203,,,,,梓龙乡,3,533650,1168650
204,,,,,矿山乡,3,923770,-353260
205,,,,,中连乡,3,-680881,-481290
206,,,,,同兴乡,3,-212689,-18860
431382,,湖南省,娄底市,涟源市,,2,472950,3433110
001,,,,,蓝田街道,3,-329101,-1104840
100,,,,,六亩塘镇,3,-174489,-321210
101,,,,,石马山镇,3,2120,350240
102,,,,,安平镇,3,1305480,130610
103,,,,,湄江镇,3,427194,881770
104,,,,,伏口镇,3,903046,151190
105,,,,,桥头河镇,3,-1355741,582930
106,,,,,七星街镇,3,811221,19100
107,,,,,杨市镇,3,-2719890,-438540
108,,,,,枫坪镇,3,77920,-273300
109,,,,,斗笠山镇,3,496500,555720
110,,,,,水洞底镇,3,-10290,551660
111,,,,,白马镇,3,-1096830,-2010030
112,,,,,茅塘镇,3,15180,652490
113,,,,,荷塘镇,3,53140,1300640
114,,,,,金石镇,3,-486861,655980
115,,,,,龙塘镇,3,2305799,-2512044
116,,,,,渡头塘镇,3,126501,1752254
200,,,,,三甲乡,3,-1219510,-2358580
202,,,,,古塘乡,3,2371180,-24050
4331,,湖南省,湘西土家族苗族自治州,,,1,618108,-20469857
433101,,湖南省,湘西土家族苗族自治州,吉首市,,2,3538851,1800040
002,,,,,峒河街道办事处,3,169956,-471563
004,,,,,乾州街道办事处,3,-663080,-401390
005,,,,,镇溪街道办事处,3,494670,406310
006,,,,,吉凤街道办事处,3,-788490,-581530
100,,,,,矮寨镇,3,973000,-797770
101,,,,,马颈坳镇,3,784026,2157180
102,,,,,河溪镇,3,-1827971,17870
103,,,,,双塘镇,3,-295229,-1074930
104,,,,,丹青镇,3,1661964,2591470
200,,,,,寨阳乡,3,-483745,-3134140
201,,,,,已略乡,3,501571,628230
202,,,,,社塘坡乡,3,-1250830,-953170
203,,,,,太平乡,3,624570,2162600
204,,,,,白岩乡,3,1252650,262830
205,,,,,排绸乡,3,-648960,1263340
206,,,,,排吼乡,3,-551870,-663120
433122,,湖南省,湘西土家族苗族自治州,泸溪县,,2,-1189019,276713
100,,,,,白沙镇,3,319119,2653817
102,,,,,达岚镇,3,-1931860,-2106420
104,,,,,兴隆场镇,3,387459,-1437780
105,,,,,潭溪镇,3,1941561,945950
106,,,,,洗溪镇,3,-174801,989170
107,,,,,武溪镇,3,324381,1070350
108,,,,,浦市镇,3,-1868401,-561610
109,,,,,合水镇,3,-1004310,-1876420
203,,,,,石榴坪乡,3,-240039,707290
205,,,,,永兴场乡,3,1279410,-731940
206,,,,,解放岩乡,3,425499,-1750870
207,,,,,小章乡,3,-30879,1481220
208,,,,,白羊溪乡,3,438760,598550
209,,,,,梁家潭乡,3,1650750,865550
210,,,,,八什坪乡,3,293770,425320
400,,,,,军亭界林场,3,-547486,558390
433123,,湖南省,湘西土家族苗族自治州,凤凰县,,2,-2880442,-5838673
101,,,,,廖家桥镇,3,-895222,-288177
104,,,,,茶田镇,3,-1219010,-1642440
105,,,,,吉信镇,3,2996650,2521170
107,,,,,腊尔山镇,3,-307216,-2449170
108,,,,,禾库镇,3,1019886,1173130
109,,,,,沱江镇,3,-2272790,1102740
110,,,,,阿拉营镇,3,-479831,-1965530
111,,,,,木江坪镇,3,1453611,3269190
112,,,,,山江镇,3,-68650,-2533210
202,,,,,官庄乡,3,-633830,2164720
204,,,,,水打田乡,3,-1332731,-756260
205,,,,,林峰乡,3,-21479,-765790
206,,,,,都里乡,3,1118640,-606590
207,,,,,落潮井乡,3,-314100,-1266120
208,,,,,新场乡,3,-535171,1079610
209,,,,,茨岩乡,3,-229420,-340230
212,,,,,三拱桥乡,3,3336960,2339860
213,,,,,竿子坪乡,3,103380,79230
216,,,,,麻冲乡,3,-2187919,-2981600
218,,,,,千工坪乡,3,517759,1475640
219,,,,,木里乡,3,397870,521270
220,,,,,两林乡,3,885140,-1700000
221,,,,,柳薄乡,3,654970,735640
222,,,,,米良乡,3,200811,482630
433124,,湖南省,湘西土家族苗族自治州,花垣县,,2,1633173,-634230
102,,,,,龙潭镇,3,841207,-534550
103,,,,,民乐镇,3,-1039080,-930510
104,,,,,团结镇,3,1607080,810190
105,,,,,吉卫镇,3,-2105180,348320
106,,,,,麻栗场镇,3,979250,786540
107,,,,,雅酉镇,3,-2338130,-1154930
108,,,,,边城镇,3,3065439,-1008750
109,,,,,花垣镇,3,775960,1891900
200,,,,,长乐乡,3,74185,1061760
202,,,,,两河乡,3,-2574894,-2780780
204,,,,,排碧乡,3,483219,2414520
205,,,,,董马库乡,3,480091,251210
206,,,,,猫儿乡,3,-118160,-2051110
209,,,,,道二乡,3,1070159,862330
210,,,,,排吾乡,3,-1477370,-282280
211,,,,,排料乡,3,-5719,1856260
212,,,,,雅桥乡,3,427079,-1833850
213,,,,,补抽乡,3,-1291449,64080
433125,,湖南省,湘西土家族苗族自治州,保靖县,,2,3701135,779164
104,,,,,普戎镇,3,2000214,1128156
107,,,,,野竹坪镇,3,-1875000,-3180560
108,,,,,复兴镇,3,-339289,2669930
109,,,,,迁陵镇,3,732860,783070
110,,,,,清水坪镇,3,620320,-3597500
111,,,,,比耳镇,3,296080,1014690
112,,,,,毛沟镇,3,-2046850,-67080
113,,,,,水田河镇,3,-677561,2041010
114,,,,,葫芦镇,3,44331,1871970
115,,,,,碗米坡镇,3,2442519,-2790450
202,,,,,水银乡,3,-2031540,1452110
203,,,,,涂乍乡,3,35081,626140
205,,,,,大妥乡,3,912630,-1781350
210,,,,,夯沙乡,3,-2503590,1433770
215,,,,,清水乡,3,1770210,-1803710
217,,,,,阳朝乡,3,685510,2145150
401,,,,,扁朝牧场,3,-459656,-982430
403,,,,,白云山农垦场,3,832100,564560
433126,,湖南省,湘西土家族苗族自治州,古丈县,,2,-1211024,3544081
101,,,,,古阳镇,3,341649,-667991
102,,,,,罗依溪镇,3,740761,460740
103,,,,,岩头寨镇,3,-931090,1159690
104,,,,,默戎镇,3,-1079920,-2606020
105,,,,,红石林镇,3,2198510,310200
106,,,,,万龙镇,3,-889095,699849
